Run,Sample sheet_Sample_ID,Clinical/RnD,Support,Сlinical QC Required,Is it top off seq?,Is it reseq?,Sample target,FlowCell,Project,Source,Tumor/Normal,Input material type,"Extraction 
place",Extraction kit,Library construction kit,Library prob set kit,Case_ID (patient ID),Specimen_ID,"Library Lab_ID 
(unique)",Extract BG_ID,Patient BG_ID,Sample BG_ID,Library Concentration
230515_NovaC_XTHS2,WES-normal-230515_NovaC_Sample_2,RnD,Yes,No,,,,S1,cfDNA Fusions,DNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004587,,LIB007755,D004172,RS003703,RS0440_N_FPB,65
230515_NovaC_XTHS2,WES-normal-230515_NovaC_Sample_3,RnD,Yes,No,,,,S1,cfDNA Fusions,DNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004581,,LIB007756,D004174,RS003697,RS0027_N_FPB,7
230515_NovaC_XTHS2,WES-normal-230515_NovaC_Sample_4,RnD,Yes,No,,,,S1,cfDNA Fusions,DNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004588,,LIB007757,D004175,RS003704,RS0442_N_FPB,4
230515_NovaC_XTHS2,WES-normal-230515_NovaC_Sample_5,RnD,Yes,No,,,,S1,cfDNA Fusions,DNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004582,,LIB007758,D004176,RS003698,RS0029_N_FPB,14
230515_NovaC_XTHS2,WES-normal-230515_NovaC_Sample_6,RnD,Yes,No,,,,S1,cfDNA Fusions,DNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004578,,LIB007759,D004177,RS003694,RS0005_N_FPB,38
230515_NovaC_XTHS2,WES-normal-230515_NovaC_Sample_7,RnD,Yes,No,,,,S1,cfDNA Fusions,DNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004589,,LIB007760,D004179,RS003705,RS0447_N_FPB,90
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_1,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT002542,F004215,LIB007915,R008365,BG003914,BG003914_N_WB2,121
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_2,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT002542,F004218,LIB007916,R008366,BG003914,BG003914_N_WB2,33
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_3,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT002542,F004220,LIB007917,R008367,BG003914,BG003914_N_WB2,118
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_4,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,,F004219,LIB007918,R008368,CP001693,CP001693_N_WB,101
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_5,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,,F004221,LIB007919,R008369,CP001693,CP001693_N_WB,17
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_6,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,,F004217,LIB007920,R008370,CP001693,CP001693_N_WB,48
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_7,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT001403,F003525,LIB007921,R008371,BG002842,BG002842_N_WB2,139
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_8,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT004714,F003776,LIB007922,R008372,BG003452,BG003452_N_WB,56
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_9,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT005851,F004132,LIB007923,R008373,BG003800,BG003800_N_WB,137
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_10,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT006002,F004178,LIB007924,R008374,BG003859,BG003859_N_WB,110
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_11,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT005969,F004149,LIB007925,R008375,BG003820,BG003820_N_WB,119
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_12,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT005144,F004003,LIB007926,R008376,BG003669,BG003669_N_WB,45
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_13,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT002333,F003857,LIB007927,R008377,BG003530,BG003530_N_WB2,88
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_14,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT006062,F004225,LIB007928,R008378,BG003924,BG003924_N_WB,31
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_15,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT006041,F004224,LIB007929,R008379,BG003922,BG003922_N_WB2,146
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_16,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT006064,F004223,LIB007930,R008380,BG003921,BG003921_N_WB,123
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_17,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT005264,F004026,LIB007931,R008381,BG003710,BG003710_N_WB,30
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_18,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT005032,F003986,LIB007932,R008382,BG003640,BG003640_N_WB,84
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_19,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT005047,F003919,LIB007933,R008383,BG003600,BG003600_N_WB,19
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_20,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,,F003873,LIB007934,R008384,BG003566,BG003566_N_WB,18
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_21,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT005623,F004066,LIB007935,R008385,BG003738,BG003738_N_WB,75
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_22,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,,F004024,LIB007936,R008386,BG003708,BG003708_N_WB,95
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_23,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT003908,F003762,LIB007937,R008387,BG003204,BG003204_N_WB,23
230516_NovaD_Stranded_mRNA,RNASeq-tumor-230516_NovaD_Sample_24,RnD,Yes,No,,,,S1,Immune Status,RNA,tumor,Whole blood,BG,Maxwell SimplyRNA,mRNA_prep,,PT006040,F004222,LIB007938,R008388,BG003895,BG003895_N_WB,142
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_1,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007633,D001580,RS002090,RS002090_T_RefMat,111
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_2,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007634,D001580,RS002090,RS002090_T_RefMat,88
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_3,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007635,D001581,RS002090,RS002090_T_RefMat,62
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_4,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007636,D001581,RS002090,RS002090_T_RefMat,107
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_5,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007637,D001582,RS002090,RS002090_T_RefMat,96
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_6,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007638,D001582,RS002090,RS002090_T_RefMat,70
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_7,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007639,D001583,RS002090,RS002090_T_RefMat,51
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_8,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007640,D001583,RS002090,RS002090_T_RefMat,66
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_9,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007641,D001584,RS002090,RS002090_T_RefMat,109
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_10,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007642,D001584,RS002090,RS002090_T_RefMat,18
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_11,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007643,D001580,RS002090,RS002090_T_RefMat,71
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_12,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007644,D001580,RS002090,RS002090_T_RefMat,43
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_13,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007645,D001581,RS002090,RS002090_T_RefMat,66
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_14,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007646,D001581,RS002090,RS002090_T_RefMat,21
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_15,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007647,D001582,RS002090,RS002090_T_RefMat,50
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_16,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007648,D001582,RS002090,RS002090_T_RefMat,4
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_17,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007649,D001583,RS002090,RS002090_T_RefMat,60
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_18,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007650,D001583,RS002090,RS002090_T_RefMat,71
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_19,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007651,D001584,RS002090,RS002090_T_RefMat,77
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_20,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007652,D001584,RS002090,RS002090_T_RefMat,67
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_21,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007653,D001580,RS002090,RS002090_T_RefMat,22
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_22,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007654,D001580,RS002090,RS002090_T_RefMat,42
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_23,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007655,D001581,RS002090,RS002090_T_RefMat,95
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_24,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007656,D001581,RS002090,RS002090_T_RefMat,53
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_25,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007657,D001582,RS002090,RS002090_T_RefMat,88
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_26,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007658,D001582,RS002090,RS002090_T_RefMat,29
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_27,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007659,D001583,RS002090,RS002090_T_RefMat,75
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_28,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007660,D001583,RS002090,RS002090_T_RefMat,129
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_29,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007661,D001584,RS002090,RS002090_T_RefMat,70
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_30,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007662,D001584,RS002090,RS002090_T_RefMat,115
230509_NovaC_XTHS2,cfDNA-normal-230509_NovaC_Sample_31,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,BG cfDNA panel,,,,LIB007663,D001585,RS002090,RS002090_N_RefMat,36
230509_NovaC_XTHS2,cfDNA-normal-230509_NovaC_Sample_32,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,BG cfDNA panel,,,,LIB007664,D001571,RS002090,RS002090_N_RefMat,126
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_33,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007665,D001567,RS002090,RS002090_T_RefMat,37
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_34,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007666,D001567,RS002090,RS002090_T_RefMat,75
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_35,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007667,D001568,RS002090,RS002090_T_RefMat,89
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_36,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007668,D001568,RS002090,RS002090_T_RefMat,133
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_37,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007669,D001569,RS002090,RS002090_T_RefMat,96
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_38,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007670,D001569,RS002090,RS002090_T_RefMat,118
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_39,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007671,D001570,RS002090,RS002090_T_RefMat,27
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_40,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007672,D001570,RS002090,RS002090_T_RefMat,85
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_41,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007673,D001567,RS002090,RS002090_T_RefMat,150
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_42,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007674,D001567,RS002090,RS002090_T_RefMat,96
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_43,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007675,D001568,RS002090,RS002090_T_RefMat,32
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_44,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007676,D001568,RS002090,RS002090_T_RefMat,44
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_45,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007677,D001569,RS002090,RS002090_T_RefMat,59
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_46,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007678,D001569,RS002090,RS002090_T_RefMat,135
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_47,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007679,D001570,RS002090,RS002090_T_RefMat,34
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_48,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007680,D001570,RS002090,RS002090_T_RefMat,121
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_49,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007681,D001567,RS002090,RS002090_T_RefMat,144
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_50,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007682,D001567,RS002090,RS002090_T_RefMat,58
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_51,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007683,D001568,RS002090,RS002090_T_RefMat,144
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_52,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007684,D001568,RS002090,RS002090_T_RefMat,102
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_53,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007685,D001569,RS002090,RS002090_T_RefMat,22
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_54,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007686,D001569,RS002090,RS002090_T_RefMat,134
230509_NovaC_XTHS2,cfDNA-tumor-230509_NovaC_Sample_55,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB007687,D001570,RS002090,RS002090_T_RefMat,127
230509_NovaC_XTHS2,cfDNA-tumor2-230509_NovaC_Sample_56,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB007688,D001570,RS002090,RS002090_T_RefMat,94
230518_NovaA_XTHS2,WES-normal-230518_NovaA_Sample_17,Validation,Yes,Yes,,,,S1,HRS validation,DNA,normal,FFPE,,Qiagen AllPrep DNA/RNA FFPE,,,,,LIB008095,D004572,RS002935,RS002935_N_FPB,11
230519_NovaB_XTHS2,WES-normal-230519_NovaB_Sample_38,RnD,Yes,No,,,,S2,Heme validation,DNA,normal,PBMC,BG,Maxwell RSC Blood DNA Kit,Agilent XTHS2 DNA,V7,PT003334,F004120,LIB007371,D004144,RS002946,RS002946_T_PB,36
230519_NovaB_XTHS2,WES-normal-230519_NovaB_Sample_39,RnD,Yes,No,,,,S2,Heme validation,DNA,normal,PBMC,BG,Maxwell RSC Blood DNA Kit,Agilent XTHS2 DNA,V7,PT003342,F004129,LIB007380,D004153,RS002954,RS002954_T_PB,131
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_1,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006081,,LIB007939,D004423,RS004922,RS004922_T_FF,55
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_2,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006082,,LIB007940,D004424,RS004923,RS004923_T_FF,18
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_3,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006083,,LIB007941,D004425,RS004924,RS004924_T_FF,142
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_4,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006084,,LIB007942,D004426,RS004925,RS004925_T_FF,99
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_5,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006085,,LIB007943,D004427,RS004926,RS004926_T_FF,93
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_6,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006086,,LIB007944,D004428,RS004927,RS004927_T_FF,101
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_7,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006087,,LIB007945,D004429,RS004928,RS004928_T_FF,46
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_8,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006088,,LIB007946,D004430,RS004929,RS004929_T_FF,91
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_9,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006089,,LIB007947,D004431,RS004930,RS004930_T_FF,67
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_10,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006090,,LIB007948,D004432,RS004931,RS004931_T_FF,76
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_11,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006090,,LIB007949,D004433,RS004932,RS004932_T_FF,82
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_12,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006091,,LIB007950,D004434,RS004933,RS004933_T_FF,3
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_13,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006091,,LIB007951,D004435,RS004934,RS004934_T_FF,22
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_14,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006092,,LIB007952,D004436,RS004935,RS004935_T_FF,76
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_15,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006092,,LIB007953,D004437,RS004936,RS004936_T_FF,60
230519_NovaC_XTHS2,WES-tumor-230519_NovaC_Sample_16,Collaboration,Yes,Yes,,,,S4,NCI_FL_Roschewski,DNA,tumor,FF,,Unknown,Agilent XTHS2 DNA,V7,PT006093,,LIB007954,D004438,RS004937,RS004937_T_FF,36
